ID,LATITUDE,LONGITUDE,STEAM_INJECTION,PRESSURE,TEMPERATURE,RECEIVEDTIME
89076998,39.4972094,-0.3862291,95,725,8,2023.11.28 03:32:54.0 AM
90974605,39.4662021,-0.392954,130,1200,9,2023.11.28 03:32:52.0 AM
88799674,39.4964842,-0.379521,61,525,9,2023.11.28 03:32:52.0 AM
90972516,39.4518542,-0.3795323,95,900,9,2023.11.28 03:32:48.0 AM
90970429,39.4618388,-0.353094,157,1700,11,2023.11.28 03:32:48.0 AM
90966582,39.4681882,-0.355732,107,650,6,2023.11.28 03:32:46.0 AM
90962141,39.4669535,-0.3719711,60,850,14,2023.11.28 03:32:45.0 AM
90886758,39.4713319,-0.330325,110,1100,10,2023.11.28 03:32:40.0 AM
88644764,39.4610584,-0.336129,60,700,12,2023.11.28 03:32:40.0 AM
90752129,39.4756118,-0.3815516,88,600,7,2023.11.28 03:32:40.0 AM
90783391,39.45399,-0.33969,100,890,9,2023.11.28 03:32:36.0 AM
90775516,39.4634293,-0.3710207,60,750,13,2023.11.28 03:32:36.0 AM
88742080,39.4699894,-0.372978,150,1200,8,2023.11.28 03:32:34.0 AM
90741528,39.4734761,-0.352545,150,950,6,2023.11.28 03:32:34.0 AM
90717727,39.4733773,-0.33551,108,650,6,2023.11.28 03:32:34.0 AM
90465947,39.4906582,-0.3760607,84,625,7,2023.11.28 03:32:34.0 AM
90273558,39.4757065,-0.3573971,120,1150,10,2023.11.28 03:32:31.0 AM
35017601,39.4672537,-0.365968,89,1300,15,2023.11.28 03:32:31.0 AM
90101179,39.4821542,-0.3256807,140,950,7,2023.11.28 03:32:31.0 AM
90052416,39.4769065,-0.3609971,120,1150,10,2023.11.28 03:32:30.0 AM
86785640,39.4780516,-0.3799189,80,780,10,2023.11.28 03:32:23.0 AM
706716,39.4731426,-0.3806228,100,800,8,2023.11.28 03:32:18.0 AM
89922576,39.4733572,-0.3584152,120,1150,10,2023.11.28 03:32:18.0 AM
88982918,39.4774537,-0.363703,98,1100,11,2023.11.28 03:32:17.0 AM
34909131,39.4732088,-0.3807636,90,750,8,2023.11.28 03:32:17.0 AM
90976941,39.4746318,-0.3695518,70,990,14,2023.11.28 03:32:14.0 AM
591633,39.4732082,-0.3807655,115,900,8,2023.11.28 03:32:14.0 AM
91038217,39.4805419,-0.3297025,72,550,8,2023.11.28 03:32:07.0 AM
91029578,39.4555609,-0.343283,156,1900,12,2023.11.28 03:32:07.0 AM
91012621,39.4910243,-0.3815641,85,449,5,2023.11.28 03:32:05.0 AM
91011676,39.4775199,-0.3741274,186,2400,13,2023.11.28 03:32:03.0 AM
91000075,39.4714171,-0.3410705,59,575,10,2023.11.28 03:32:02.0 AM
90997565,39.4589097,-0.3500474,120,1150,10,2023.11.28 03:32:02.0 AM
90997607,39.4626911,-0.3744508,75,780,10,2023.11.28 03:32:01.0 AM
90997603,39.4616911,-0.3732508,77,780,10,2023.11.28 03:31:59.0 AM
90981444,39.4963646,-0.3799077,109,700,6,2023.11.28 03:31:58.0 AM
90964541,39.4889479,-0.3605742,111,1200,11,2023.11.28 03:31:58.0 AM
90964540,39.484777,-0.3779844,130,1150,9,2023.11.28 03:31:58.0 AM
90964533,39.4923951,-0.3610239,150,1100,7,2023.11.28 03:31:56.0 AM
90964532,39.4889603,-0.372879,106,1100,10,2023.11.28 03:31:56.0 AM
90964530,39.4602116,-0.3730131,60,1000,17,2023.11.28 03:31:49.0 AM
90964539,39.4603116,-0.3730131,60,1000,17,2023.11.28 03:31:49.0 AM
90964529,39.4636116,-0.3745131,60,1000,17,2023.11.28 03:31:49.0 AM
90964546,39.4559275,-0.3747446,105,1000,10,2023.11.28 03:31:49.0 AM
90964537,39.4900108,-0.3896405,95,950,10,2023.11.28 03:31:49.0 AM
90964523,39.4663186,-0.3576319,77,900,12,2023.11.28 03:31:40.0 AM
90964521,39.4497542,-0.3800323,90,900,10,2023.11.28 03:31:35.0 AM
90964526,39.4912595,-0.3651427,101,900,9,2023.11.28 03:31:33.0 AM
90964515,39.4885595,-0.3669427,102,900,9,2023.11.28 03:31:33.0 AM
90964519,39.4881047,-0.3772424,109,870,8,2023.11.28 03:31:33.0 AM
90964455,39.4674166,-0.3902385,115,850,7,2023.11.28 03:31:30.0 AM
90964511,39.4673166,-0.3900385,115,850,7,2023.11.28 03:31:29.0 AM
90964510,39.475253,-0.342531,100,850,9,2023.11.28 03:31:29.0 AM
90964453,39.4895632,-0.3719136,115,850,7,2023.11.28 03:31:29.0 AM
90964508,39.475153,-0.343131,100,850,9,2023.11.28 03:31:28.0 AM
90964506,39.4535183,-0.3594667,105,820,8,2023.11.28 03:31:27.0 AM
90964505,39.4879431,-0.3735193,110,800,7,2023.11.28 03:31:25.0 AM
90964502,39.4872472,-0.3597482,74,800,11,2023.11.28 03:31:22.0 AM
90964492,39.4715891,-0.3361358,100,800,8,2023.11.28 03:31:22.0 AM
90964501,39.46012,-0.387,120,800,7,2023.11.28 03:31:22.0 AM
90964500,39.466594,-0.324649,78,799,10,2023.11.28 03:31:21.0 AM
90964498,39.4620911,-0.3731508,72,799,11,2023.11.28 03:31:21.0 AM
90964497,39.4606911,-0.3724508,75,799,11,2023.11.28 03:31:21.0 AM
90964484,39.4565712,-0.345618,71,780,11,2023.11.28 03:31:21.0 AM
90964481,39.4833687,-0.3669027,126,750,6,2023.11.28 03:31:18.0 AM
90964452,39.4861655,-0.3670985,70,750,11,2023.11.28 03:31:15.0 AM
90964478,39.4874681,-0.3762665,75,750,10,2023.11.28 03:31:13.0 AM
90964462,39.4688447,-0.3928006,100,750,8,2023.11.28 03:31:08.0 AM
90964472,39.4807035,-0.3705612,77,750,10,2023.11.28 03:31:08.0 AM
90964471,39.4729928,-0.3802809,90,750,8,2023.11.28 03:31:08.0 AM
90964458,39.4854297,-0.3726193,118,700,6,2023.11.28 03:31:08.0 AM
90964444,39.4585222,-0.3734321,60,700,12,2023.11.28 03:31:06.0 AM
90964456,39.4857317,-0.3716561,100,699,7,2023.11.28 03:31:05.0 AM
90964437,39.4848297,-0.3711193,115,680,6,2023.11.28 03:31:01.0 AM
90964432,39.4538866,-0.3724551,75,680,9,2023.11.28 03:31:01.0 AM
90964430,39.480441,-0.3696224,90,650,7,2023.11.28 03:30:58.0 AM
90964414,39.4686319,-0.3862032,75,650,9,2023.11.28 03:30:58.0 AM
90964428,39.472553,-0.3989568,71,650,9,2023.11.28 03:30:58.0 AM
90964422,39.4769684,-0.3902319,79,650,8,2023.11.28 03:30:56.0 AM
90964421,39.4883681,-0.3770665,60,640,11,2023.11.28 03:30:56.0 AM
90964420,39.4847532,-0.3689235,100,625,6,2023.11.28 03:30:56.0 AM
85949099,39.4711877,-0.3676432,172,1900,11,2023.11.28 03:30:54.0 AM
85844030,39.4693135,-0.4010721,120,750,6,2023.11.28 03:30:54.0 AM
90904275,39.4686836,-0.3383196,130,1100,8,2023.11.28 03:30:50.0 AM
90889367,39.4706941,-0.4061451,72,600,8,2023.11.28 03:30:50.0 AM
90889113,39.4571193,-0.3753302,145,1200,8,2023.11.28 03:30:50.0 AM
82141908,39.4687415,-0.3798609,57,675,12,2023.11.28 03:30:48.0 AM
90747964,39.4649574,-0.3690165,105,850,8,2023.11.28 03:30:48.0 AM
90822285,39.4661146,-0.392333,74,590,8,2023.11.28 03:30:48.0 AM
83354430,39.4669875,-0.3724549,100,1200,12,2023.11.28 03:30:46.0 AM
90781586,39.4454552,-0.34557,40,500,13,2023.11.28 03:30:41.0 AM
90655744,39.4862495,-0.3693876,90,650,7,2023.11.28 03:30:38.0 AM
90747827,39.4601117,-0.3752856,93,875,9,2023.11.28 03:30:35.0 AM
83046238,39.4675327,-0.3675048,115,1250,11,2023.11.28 03:30:35.0 AM
90722997,39.4751524,-0.3790447,110,1200,11,2023.11.28 03:30:32.0 AM
90715391,39.4405533,-0.3876297,121,750,6,2023.11.28 03:30:32.0 AM
90715389,39.4944972,-0.402896,65,900,14,2023.11.28 03:30:31.0 AM
90702250,39.4746785,-0.3750916,110,1950,18,2023.11.28 03:30:31.0 AM
90702048,39.4639498,-0.3693582,114,1650,14,2023.11.28 03:30:31.0 AM
90688351,39.4693494,-0.3776907,95,1500,16,2023.11.28 03:30:29.0 AM
90678368,39.465148,-0.3276781,98,1000,10,2023.11.28 03:30:29.0 AM
90677699,39.4901108,-0.3884405,95,950,10,2023.11.28 03:30:29.0 AM
90655081,39.4912891,-0.3633602,150,1100,7,2023.11.28 03:30:29.0 AM
90644923,39.4804357,-0.3819137,40,700,18,2023.11.28 03:30:27.0 AM
83038446,39.4921897,-0.4007261,159,1500,9,2023.11.28 03:30:26.0 AM
90623743,39.4672358,-0.3692662,95,1100,12,2023.11.28 03:30:26.0 AM
90623679,39.4711195,-0.387554,60,700,12,2023.11.28 03:30:24.0 AM
90597204,39.465848,-0.3737814,200,1200,6,2023.11.28 03:30:24.0 AM
90597203,39.4932972,-0.399996,135,2100,16,2023.11.28 03:30:23.0 AM
90577898,39.4790125,-0.3667702,110,1100,10,2023.11.28 03:30:23.0 AM
90571073,39.4647414,-0.3840333,143,900,6,2023.11.28 03:30:23.0 AM
90563692,39.4728553,-0.4018975,117,780,7,2023.11.28 03:30:19.0 AM
90563524,39.4670914,-0.3810765,151,1500,10,2023.11.28 03:30:19.0 AM
90558970,39.4618844,-0.3789884,69,650,9,2023.11.28 03:30:19.0 AM
90536490,39.467552,-0.3584348,52,550,11,2023.11.28 03:30:17.0 AM
86334268,39.4661709,-0.3471447,75,700,9,2023.11.28 03:30:15.0 AM
90491639,39.4704591,-0.3773244,97,1300,13,2023.11.28 03:30:15.0 AM
90490506,39.4711591,-0.3795244,97,950,10,2023.11.28 03:30:15.0 AM
90489722,39.4734447,-0.3759973,64,1000,16,2023.11.28 03:30:13.0 AM
90483093,39.4703548,-0.3274207,101,1100,11,2023.11.28 03:30:10.0 AM
90478365,39.4668863,-0.3748239,85,1000,12,2023.11.28 03:30:10.0 AM
82221299,39.46012,-0.38137,140,850,6,2023.11.28 03:30:09.0 AM
90347779,39.4863804,-0.3885237,323,1800,6,2023.11.28 03:29:59.0 AM
90417742,39.4644369,-0.3713918,185,1650,9,2023.11.28 03:29:59.0 AM
90411846,39.4716113,-0.3776342,179,2200,12,2023.11.28 03:29:58.0 AM
90404835,39.487995,-0.3725078,132,1100,8,2023.11.28 03:29:56.0 AM
90401165,39.4837154,-0.3576037,80,750,9,2023.11.28 03:29:56.0 AM
90399533,39.4710093,-0.3793308,150,1500,10,2023.11.28 03:29:55.0 AM
90126160,39.4716171,-0.3854222,240,2000,8,2023.11.28 03:29:55.0 AM
90311277,39.472992,-0.3284588,100,1100,11,2023.11.28 03:29:52.0 AM
90260663,39.4595286,-0.3722135,100,725,7,2023.11.28 03:29:52.0 AM
90292278,39.4882328,-0.398103,110,1050,10,2023.11.28 03:29:52.0 AM
90249009,39.4826116,-0.3819553,125,1200,10,2023.11.28 03:29:46.0 AM
90241388,39.4651492,-0.3742791,120,1250,10,2023.11.28 03:29:46.0 AM
90048302,39.48125,-0.37066,100,900,9,2023.11.28 03:29:43.0 AM
89956788,39.46955,-0.36927,73,1100,15,2023.11.28 03:29:43.0 AM
89938334,39.4614943,-0.3337965,55,900,16,2023.11.28 03:29:42.0 AM
89901090,39.4776271,-0.3814826,400,3500,9,2023.11.28 03:29:42.0 AM
89907259,39.4641949,-0.3303423,111,1550,14,2023.11.28 03:29:35.0 AM
89881128,39.4608527,-0.3506465,120,1250,10,2023.11.28 03:29:28.0 AM
89824874,39.4741567,-0.3769389,90,990,11,2023.11.28 03:29:28.0 AM
89804517,39.4869525,-0.3761114,120,850,7,2023.11.28 03:29:28.0 AM
89804883,39.4872525,-0.3751114,120,750,6,2023.11.28 03:29:28.0 AM
89794085,39.4593943,-0.3359965,150,1750,12,2023.11.28 03:29:28.0 AM
89685269,39.4595527,-0.3507465,120,1700,14,2023.11.28 03:29:28.0 AM
89681496,39.4734656,-0.3701551,100,1000,10,2023.11.28 03:29:25.0 AM
89654883,39.4671494,-0.3770907,95,1500,16,2023.11.28 03:29:23.0 AM
89614526,39.4675345,-0.3640765,120,1550,13,2023.11.28 03:29:23.0 AM
89611519,39.4644648,-0.3747385,125,1000,8,2023.11.28 03:29:23.0 AM
89457509,39.4839228,-0.3941622,105,750,7,2023.11.28 03:29:23.0 AM
89453157,39.4681306,-0.356901,82,800,10,2023.11.28 03:29:20.0 AM
89435717,39.4613116,-0.3736366,50,800,16,2023.11.28 03:29:20.0 AM
89336896,39.4738163,-0.3420857,121,1100,9,2023.11.28 03:29:19.0 AM
89332070,39.4745594,-0.3516538,78,930,12,2023.11.28 03:29:19.0 AM
89200750,39.4690627,-0.3762006,115,1500,13,2023.11.28 03:29:16.0 AM
89158201,39.4628698,-0.3753077,100,900,9,2023.11.28 03:29:16.0 AM
89104340,39.4685974,-0.3308841,63,780,12,2023.11.28 03:29:16.0 AM
89096789,39.4755109,-0.3774513,78,1500,19,2023.11.28 03:29:16.0 AM
85123722,39.4781199,-0.3732274,163,2500,15,2023.11.28 03:29:15.0 AM
88983171,39.4773823,-0.3747997,60,700,12,2023.11.28 03:29:13.0 AM
88968092,39.4834207,-0.3768148,115,1200,10,2023.11.28 03:29:12.0 AM
88937618,39.4749653,-0.3664055,175,3000,17,2023.11.28 03:29:12.0 AM
88926841,39.4694724,-0.3773632,244,1700,7,2023.11.28 03:29:05.0 AM
88842076,39.4727652,-0.3754193,50,800,16,2023.11.28 03:29:04.0 AM
88827734,39.453684,-0.3449083,150,1300,9,2023.11.28 03:29:04.0 AM
88827731,39.4741653,-0.3663055,185,3500,19,2023.11.28 03:29:04.0 AM
88813677,39.4746529,-0.3523718,80,1500,19,2023.11.28 03:29:02.0 AM
88797856,39.4598998,-0.3451079,174,2100,12,2023.11.28 03:28:59.0 AM
39165499,39.4778653,-0.3652055,189,3000,16,2023.11.28 03:28:59.0 AM
88692489,39.4554223,-0.3766491,90,900,10,2023.11.28 03:28:53.0 AM
88585433,39.4691358,-0.3739182,110,1100,10,2023.11.28 03:28:53.0 AM
88553392,39.4712399,-0.3695215,215,2500,12,2023.11.28 03:28:53.0 AM
88553142,39.4720399,-0.3700215,215,2500,12,2023.11.28 03:28:52.0 AM
88509462,39.463818,-0.3505527,248,3000,12,2023.11.28 03:28:51.0 AM
88316451,39.45399,-0.34019,105,900,9,2023.11.28 03:28:51.0 AM
88279893,39.4912842,-0.4015722,272,2600,10,2023.11.28 03:28:45.0 AM
83508509,39.4754147,-0.3795989,120,1000,8,2023.11.28 03:28:42.0 AM
88098289,39.4714867,-0.3874122,95,1600,17,2023.11.28 03:28:37.0 AM
88061167,39.4605366,-0.3857301,135,1000,7,2023.11.28 03:28:33.0 AM
85319270,39.4702242,-0.3267379,100,2500,25,2023.11.28 03:28:30.0 AM
87940898,39.4716106,-0.3784104,195,2000,10,2023.11.28 03:28:30.0 AM
87940836,39.4741934,-0.3741194,158,3500,22,2023.11.28 03:28:30.0 AM
87940816,39.4914403,-0.4073255,119,1600,13,2023.11.28 03:28:26.0 AM
87940813,39.4699344,-0.3309203,80,1100,14,2023.11.28 03:28:26.0 AM
87940788,39.4647691,-0.3449334,86,1200,14,2023.11.28 03:28:26.0 AM
87940739,39.462109,-0.3730395,90,1300,14,2023.11.28 03:28:26.0 AM
87940736,39.464997,-0.4092574,147,950,6,2023.11.28 03:28:26.0 AM
87940734,39.4633839,-0.3798095,60,1100,18,2023.11.28 03:28:24.0 AM
87940721,39.4662302,-0.385473,55,1400,25,2023.11.28 03:28:23.0 AM
87940666,39.4654057,-0.3563113,60,900,15,2023.11.28 03:28:23.0 AM
87940619,39.473735,-0.3927691,53,1500,28,2023.11.28 03:28:22.0 AM
87940587,39.4747198,-0.3634715,530,3900,7,2023.11.28 03:28:21.0 AM
86602464,39.4809581,-0.3932904,130,1800,14,2023.11.28 03:28:18.0 AM
87940549,39.4682572,-0.3782447,130,1450,11,2023.11.28 03:28:18.0 AM
87940535,39.4750532,-0.3754403,185,2600,14,2023.11.28 03:28:17.0 AM
87940519,39.4680726,-0.3798376,220,1500,7,2023.11.28 03:28:14.0 AM
87940485,39.4768379,-0.3777809,89,1400,16,2023.11.28 03:28:14.0 AM
85320204,39.4746731,-0.3836918,45,1000,22,2023.11.28 03:28:12.0 AM
85319729,39.4786705,-0.378412,46,1500,33,2023.11.28 03:28:12.0 AM
85319695,39.4897842,-0.3989722,272,2300,8,2023.11.28 03:28:10.0 AM
85319686,39.4747932,-0.3817778,46,1600,35,2023.11.28 03:28:03.0 AM
85319045,39.4936435,-0.4015287,229,2650,12,2023.11.28 03:28:03.0 AM
85319512,39.4614162,-0.3367419,79,1250,16,2023.11.28 03:28:02.0 AM
85318995,39.4757271,-0.3796826,380,5000,13,2023.11.28 03:28:00.0 AM
85319159,39.4620111,-0.3537478,120,1900,16,2023.11.28 03:27:58.0 AM
85318899,39.4727708,-0.3845546,240,2200,9,2023.11.28 03:27:56.0 AM
85790450,39.4652769,-0.3562064,235,1800,8,2023.11.28 03:27:56.0 AM
85319305,39.4580003,-0.3575069,80,1400,18,2023.11.28 03:27:55.0 AM
89117423,39.4694137,-0.3309257,72,600,8,2023.11.28 03:27:55.0 AM
91040850,39.4494328,-0.3908611,93,750,8,2023.11.28 03:27:54.0 AM
90999260,39.439934,-0.3870167,130,750,6,2023.11.28 03:27:54.0 AM
90918649,39.4653052,-0.330571,180,1100,6,2023.11.28 03:27:53.0 AM
90943666,39.4612088,-0.3817026,45,900,20,2023.11.28 03:27:52.0 AM
90938555,39.4789017,-0.3540681,95,1100,12,2023.11.28 03:27:52.0 AM
90914651,39.4666897,-0.3872982,90,750,8,2023.11.28 03:27:48.0 AM
90903110,39.4753768,-0.3760228,125,1200,10,2023.11.28 03:27:48.0 AM
90888710,39.487163,-0.3693041,80,600,8,2023.11.28 03:27:46.0 AM
90870427,39.4659844,-0.385764,151,1000,7,2023.11.28 03:27:46.0 AM
90866529,39.4889022,-0.3703241,59,650,11,2023.11.28 03:27:44.0 AM
89355782,39.4738025,-0.3774594,79,750,9,2023.11.28 03:27:44.0 AM
90856077,39.4614788,-0.384423,70,800,11,2023.11.28 03:27:40.0 AM
82322510,39.4975826,-0.391815,70,655,9,2023.11.28 03:27:40.0 AM
90837611,39.462419,-0.3827296,94,950,10,2023.11.28 03:27:38.0 AM
90834015,39.459485,-0.3598805,96,780,8,2023.11.28 03:27:38.0 AM
90832895,39.4690032,-0.3872515,72,1250,17,2023.11.28 03:27:36.0 AM
90141309,39.4914456,-0.3712324,100,750,8,2023.11.28 03:27:35.0 AM
90820248,39.4860825,-0.3632515,110,750,7,2023.11.28 03:27:35.0 AM
90804762,39.4675343,-0.3302374,100,900,9,2023.11.28 03:26:50.0 AM
90802997,39.4882595,-0.357987,113,800,7,2023.11.28 03:27:15.0 AM
37183325,39.4505359,-0.3375239,106,630,6,2023.11.28 03:27:15.0 AM
89289837,39.461065,-0.3661227,90,1200,13,2023.11.28 03:27:12.0 AM
90777588,39.4802001,-0.3573846,100,850,9,2023.11.28 03:27:12.0 AM
90756981,39.4717519,-0.3871584,40,700,18,2023.11.28 03:27:08.0 AM
90740169,39.477097,-0.3790322,48,550,11,2023.11.28 03:27:08.0 AM
90735134,39.4650052,-0.331271,30,550,18,2023.11.28 03:27:05.0 AM
90730988,39.4850305,-0.325309,110,1400,13,2023.11.28 03:27:05.0 AM
90729093,39.4760735,-0.3831362,90,500,6,2023.11.28 03:27:04.0 AM
90010325,39.4624966,-0.3820872,75,700,9,2023.11.28 03:27:04.0 AM
89041837,39.4601441,-0.368554,75,700,9,2023.11.28 03:27:04.0 AM
86139012,39.4781327,-0.3661771,216,1850,9,2023.11.28 03:27:03.0 AM
91037803,39.4711092,-0.4069437,120,800,7,2023.11.28 03:27:03.0 AM
85535296,39.4647581,-0.4000824,82,600,7,2023.11.28 03:26:59.0 AM
91023009,39.4758361,-0.3608424,69,700,10,2023.11.28 03:26:56.0 AM
91022644,39.4827349,-0.3634188,100,600,6,2023.11.28 03:26:50.0 AM
91016072,39.4413233,-0.3901254,122,750,6,2023.11.28 03:26:50.0 AM
39119069,39.4581391,-0.3690542,95,750,8,2023.11.28 03:26:49.0 AM
91010606,39.4763548,-0.3797176,40,650,16,2023.11.28 03:26:49.0 AM
86648593,39.4612926,-0.3878034,50,750,15,2023.11.28 03:26:45.0 AM
90920838,39.4726704,-0.3792866,60,900,15,2023.11.28 03:26:44.0 AM
90991457,39.4745373,-0.3542491,120,850,7,2023.11.28 03:26:44.0 AM
90990022,39.4858595,-0.3664285,87,1200,14,2023.11.28 03:26:43.0 AM
90989328,39.4657435,-0.321463,70,800,11,2023.11.28 03:26:43.0 AM
88617350,39.477097,-0.3790322,50,650,13,2023.11.28 03:26:38.0 AM
90980878,39.4599601,-0.37204,110,1000,9,2023.11.28 03:26:38.0 AM
90977613,39.4642999,-0.3857586,100,895,9,2023.11.28 03:26:29.0 AM
90967411,39.4605245,-0.3688956,88,575,7,2023.11.28 03:26:29.0 AM
35856709,39.4723846,-0.3768396,133,1500,11,2023.11.28 03:26:29.0 AM
90945151,39.4667951,-0.3272944,117,1000,9,2023.11.28 03:26:28.0 AM
90919689,39.4878237,-0.3786902,80,650,8,2023.11.28 03:26:25.0 AM
90914345,39.4749665,-0.3807231,110,800,7,2023.11.28 03:26:25.0 AM
87980608,39.4918429,-0.401253,89,890,10,2023.11.28 03:26:25.0 AM
29978249,39.4552038,-0.3418917,40,570,14,2023.11.28 03:26:23.0 AM
90854183,39.4963333,-0.3674529,69,600,9,2023.11.28 03:26:18.0 AM
90848412,39.46791,-0.38562,118,1200,10,2023.11.28 03:26:18.0 AM
86803463,39.4606133,-0.3469767,50,675,14,2023.11.28 03:26:18.0 AM
90798511,39.4566975,-0.3439876,159,1200,8,2023.11.28 03:26:15.0 AM
90798519,39.4642136,-0.3760573,50,900,18,2023.11.28 03:26:14.0 AM
90747284,39.4563488,-0.3719482,94,750,8,2023.11.28 03:26:14.0 AM
90699829,39.4847983,-0.3262767,89,970,11,2023.11.28 03:26:11.0 AM
90688667,39.4833297,-0.3702193,115,650,6,2023.11.28 03:26:11.0 AM
90666119,39.471701,-0.378422,96,800,8,2023.11.28 03:26:08.0 AM
90633179,39.4915668,-0.381243,80,750,9,2023.11.28 03:26:06.0 AM
90632263,39.462346,-0.3418053,107,810,8,2023.11.28 03:25:59.0 AM
90600089,39.4693163,-0.4058961,82,650,8,2023.11.28 03:25:59.0 AM
90594114,39.4658694,-0.3301804,36,500,14,2023.11.28 03:25:58.0 AM
39739857,39.4585091,-0.3457715,148,1250,8,2023.11.28 03:25:58.0 AM
90474363,39.4585565,-0.3821829,162,900,6,2023.11.28 03:25:55.0 AM
90429560,39.459657,-0.3471311,108,1100,10,2023.11.28 03:25:51.0 AM
37843435,39.4555003,-0.3589069,55,750,14,2023.11.28 03:25:50.0 AM
90311956,39.4691441,-0.3763671,65,600,9,2023.11.28 03:25:50.0 AM
90228148,39.4691526,-0.3714155,176,1700,10,2023.11.28 03:25:46.0 AM
90226619,39.4728606,-0.3860171,120,1100,9,2023.11.28 03:25:46.0 AM
90137881,39.4722976,-0.3850426,101,850,8,2023.11.28 03:25:44.0 AM
90106301,39.4654448,-0.3712223,108,1275,12,2023.11.28 03:25:44.0 AM
86067860,39.4739785,-0.3508304,85,800,9,2023.11.28 03:25:44.0 AM
89772349,39.4741514,-0.3717095,135,1300,10,2023.11.28 03:25:44.0 AM
89721382,39.4818814,-0.3281428,70,680,10,2023.11.28 03:25:43.0 AM
89694452,39.4664322,-0.3733802,164,2100,13,2023.11.28 03:25:43.0 AM
88313768,39.4631373,-0.3659679,140,1000,7,2023.11.28 03:25:42.0 AM
89425321,39.4638163,-0.3707922,130,950,7,2023.11.28 03:25:42.0 AM
85887342,39.4644396,-0.3310213,50,700,14,2023.11.28 03:25:42.0 AM
90822246,39.4584085,-0.3461003,141,1100,8,2023.11.28 03:25:42.0 AM
88892608,39.4676696,-0.3734736,58,950,16,2023.11.28 03:25:41.0 AM
84530205,39.463308,-0.3378159,100,850,9,2023.11.28 03:25:41.0 AM
91042887,39.4696895,-0.3303504,60,650,11,2023.11.28 03:25:41.0 AM
91027342,39.4548511,-0.358167,110,800,7,2023.11.28 03:25:40.0 AM
91021977,39.4569755,-0.3442045,100,950,10,2023.11.28 03:25:40.0 AM
91017385,39.4719191,-0.3281516,80,650,8,2023.11.28 03:25:38.0 AM
91017991,39.4731978,-0.3556099,80,680,9,2023.11.28 03:25:37.0 AM
91003985,39.4740943,-0.3275625,65,650,10,2023.11.28 03:25:36.0 AM
91002527,39.4745515,-0.3629919,59,650,11,2023.11.28 03:25:36.0 AM
90998668,39.4782921,-0.4005496,100,1000,10,2023.11.28 03:25:31.0 AM
90991849,39.4737912,-0.3474005,110,1000,9,2023.11.28 03:25:27.0 AM
90986997,39.4734674,-0.3799578,110,1400,13,2023.11.28 03:25:26.0 AM
89113532,39.4572071,-0.3832956,115,950,8,2023.11.28 03:25:19.0 AM
88190663,39.4551755,-0.3431045,107,1100,10,2023.11.28 03:25:19.0 AM
85885978,39.4666667,-0.3552038,85,675,8,2023.11.28 03:25:15.0 AM
90952555,39.4738163,-0.3420857,121,1100,9,2023.11.28 03:25:15.0 AM
90947422,39.4772478,-0.3286461,85,690,8,2023.11.28 03:25:15.0 AM
90936222,39.4595539,-0.3655347,143,850,6,2023.11.28 03:25:15.0 AM
89133760,39.4721704,-0.3803866,60,850,14,2023.11.28 03:25:13.0 AM
37956375,39.4657613,-0.3553174,107,700,7,2023.11.28 03:25:12.0 AM
90884755,39.4571237,-0.3742981,144,850,6,2023.11.28 03:25:11.0 AM
90851014,39.4670267,-0.3708884,217,3000,14,2023.11.28 03:25:11.0 AM
90824090,39.4680166,-0.3933385,121,850,7,2023.11.28 03:25:10.0 AM
87528531,39.486738,-0.3655491,80,700,9,2023.11.28 03:25:09.0 AM
89289755,39.466239,-0.3493672,75,2511,33,2023.11.28 03:25:07.0 AM
89416523,39.4663737,-0.3470296,84,650,8,2023.11.28 03:25:07.0 AM
90802368,39.46433,-0.3581078,75,800,11,2023.11.28 03:25:04.0 AM
89394630,39.4687996,-0.3841146,150,1650,11,2023.11.28 03:25:03.0 AM
89112698,39.4742704,-0.3767866,60,800,13,2023.11.28 03:25:03.0 AM
89394767,39.4736704,-0.3778866,60,800,13,2023.11.28 03:25:01.0 AM
89572671,39.4716657,-0.3297962,65,1200,18,2023.11.28 03:24:59.0 AM
89289756,39.4741849,-0.3774036,67,2067,31,2023.11.28 03:24:59.0 AM
90781678,39.4609599,-0.3360019,119,825,7,2023.11.28 03:24:59.0 AM
90775871,39.465114,-0.3646841,110,1500,14,2023.11.28 03:24:59.0 AM
90757073,39.4666894,-0.376378,150,1200,8,2023.11.28 03:24:59.0 AM
88811157,39.4692894,-0.375978,150,1200,8,2023.11.28 03:24:58.0 AM
90741301,39.466283,-0.3819655,97,750,8,2023.11.28 03:24:58.0 AM
90735675,39.4509978,-0.3940245,80,750,9,2023.11.28 03:24:58.0 AM
90633010,39.4690002,-0.3850616,88,1200,14,2023.11.28 03:24:58.0 AM
90553562,39.4621039,-0.3738115,120,1000,8,2023.11.28 03:24:55.0 AM
90457768,39.4504101,-0.3929222,100,800,8,2023.11.28 03:24:53.0 AM
90360466,39.4746929,-0.3816865,70,775,11,2023.11.28 03:24:51.0 AM
90157520,39.4549846,-0.3594664,125,850,7,2023.11.28 03:24:51.0 AM
88892870,39.4702517,-0.3853698,133,1100,8,2023.11.28 03:24:42.0 AM
90834673,39.4739492,-0.3699069,55,790,14,2023.11.28 03:24:41.0 AM
88706038,39.4748458,-0.3731323,130,1500,12,2023.11.28 03:24:35.0 AM
